State,State Name,Year,Month,Indicator,Data Value,Predicted Value,Percent Complete,Percent Pending Investigation,Footnote
WA,WA,2016,April,Number of Drug Overdose Deaths,"1,165","1,171",100,0.00547045951859956,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,May,Number of Drug Overdose Deaths,"1,163","1,169",100,0.00547915182729713,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,June,Number of Drug Overdose Deaths,"1,162","1,168",100,0.00548295714155168,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,July,Number of Drug Overdose Deaths,"1,177","1,183",100,0.00731836727226156,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,August,Number of Drug Overdose Deaths,"1,183","1,189",100,0.00915248032216731,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,September,Number of Drug Overdose Deaths,"1,171","1,178",100,0.0146565780554385,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,October,Number of Drug Overdose Deaths,"1,155","1,163",100,0.0164563905650027,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,November,Number of Drug Overdose Deaths,"1,127","1,135",100,0.018311999853504,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,December,Number of Drug Overdose Deaths,"1,117","1,126",100,0.0219110048021619,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,January,Number of Drug Overdose Deaths,"1,105","1,114",100,0.0268923231381548,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,February,Number of Drug Overdose Deaths,"1,108","1,118",100,0.0320907097395304,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,March,Number of Drug Overdose Deaths,"1,120","1,130",100,0.032071840923669,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,April,Number of Drug Overdose Deaths,"1,097","1,108",100,0.0356417293367074,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,May,Number of Drug Overdose Deaths,"1,093","1,105",100,0.0391493905151704,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,June,Number of Drug Overdose Deaths,"1,068","1,082",100,0.0534616412723871,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,July,Number of Drug Overdose Deaths,"1,060","1,075",100,0.0587418562426573,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,August,Number of Drug Overdose Deaths,"1,065","1,080",100,0.0584019113352801,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,September,Number of Drug Overdose Deaths,"1,094","1,109",100,0.0547703180212014,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,October,Number of Drug Overdose Deaths,"1,112","1,127",100,0.0564961776804788,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,November,Number of Drug Overdose Deaths,"1,133","1,151",100,0.0701705143498702,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,December,Number of Drug Overdose Deaths,"1,168","1,190",100,0.0877500877500878,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2018,January,Number of Drug Overdose Deaths,"1,166","1,179",100,0.092138136329004,Underreported due to incomplete data.
WA,WA,2018,February,Number of Drug Overdose Deaths,"1,170","1,188",100,0.0961504219935188,Underreported due to incomplete data.
WA,WA,2018,March,Number of Drug Overdose Deaths,"1,164","1,184",100,0.101185826883477,Underreported due to incomplete data.
WA,WA,2018,April,Number of Drug Overdose Deaths,"1,155","1,181",100,0.129055069389198,Underreported due to incomplete data.
WA,WA,2018,May,Number of Drug Overdose Deaths,"1,120","1,163",100,0.217595131530065,Underreported due to incomplete data.
WA,WA,2018,June,Number of Drug Overdose Deaths,"1,096","1,170",100,0.351945378077322,Underreported due to incomplete data.
WA,WA,2015,January,"Opioids (T40.0-T40.4,T40.6)",678,682,100,0.00762093470764189,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,February,"Opioids (T40.0-T40.4,T40.6)",674,678,100,0.00950733015154684,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,March,"Opioids (T40.0-T40.4,T40.6)",686,690,100,0.0075685903500473,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,April,"Opioids (T40.0-T40.4,T40.6)",683,687,100,0.00754517674576527,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,May,"Opioids (T40.0-T40.4,T40.6)",684,688,100,0.00749105755004963,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,June,"Opioids (T40.0-T40.4,T40.6)",691,695,100,0.00559106919879978,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,July,"Opioids (T40.0-T40.4,T40.6)",691,695,100,0.00556029210067836,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,August,"Opioids (T40.0-T40.4,T40.6)",694,698,100,0.00555401277422938,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,September,"Opioids (T40.0-T40.4,T40.6)",704,708,100,0.00552201443086438,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,October,"Opioids (T40.0-T40.4,T40.6)",705,709,100,0.00734578443795567,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,November,"Opioids (T40.0-T40.4,T40.6)",704,708,100,0.00550863018729343,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,December,"Opioids (T40.0-T40.4,T40.6)",702,706,100,0.00549158871661572,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,January,"Opioids (T40.0-T40.4,T40.6)",721,725,100,0.00551045148965872,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,February,"Opioids (T40.0-T40.4,T40.6)",722,726,100,0.00365797896662094,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,March,"Opioids (T40.0-T40.4,T40.6)",722,726,100,0.005480352934729,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,April,"Opioids (T40.0-T40.4,T40.6)",751,755,100,0.00547045951859956,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,May,"Opioids (T40.0-T40.4,T40.6)",742,746,100,0.00547915182729713,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,June,"Opioids (T40.0-T40.4,T40.6)",750,754,100,0.00548295714155168,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,July,"Opioids (T40.0-T40.4,T40.6)",768,773,100,0.00731836727226156,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,August,"Opioids (T40.0-T40.4,T40.6)",766,771,100,0.00915248032216731,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,September,"Opioids (T40.0-T40.4,T40.6)",758,763,100,0.0146565780554385,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,October,"Opioids (T40.0-T40.4,T40.6)",748,754,100,0.0164563905650027,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,November,"Opioids (T40.0-T40.4,T40.6)",725,731,100,0.018311999853504,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,December,"Opioids (T40.0-T40.4,T40.6)",721,727,100,0.0219110048021619,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,January,"Opioids (T40.0-T40.4,T40.6)",709,716,100,0.0268923231381548,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,February,"Opioids (T40.0-T40.4,T40.6)",707,714,100,0.0320907097395304,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,March,"Opioids (T40.0-T40.4,T40.6)",722,730,100,0.032071840923669,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,April,"Opioids (T40.0-T40.4,T40.6)",690,698,100,0.0356417293367074,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,May,"Opioids (T40.0-T40.4,T40.6)",690,698,100,0.0391493905151704,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,June,"Opioids (T40.0-T40.4,T40.6)",676,686,100,0.0534616412723871,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,July,"Opioids (T40.0-T40.4,T40.6)",669,679,100,0.0587418562426573,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,August,"Opioids (T40.0-T40.4,T40.6)",671,681,100,0.0584019113352801,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,September,"Opioids (T40.0-T40.4,T40.6)",696,706,100,0.0547703180212014,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,October,"Opioids (T40.0-T40.4,T40.6)",706,717,100,0.0564961776804788,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,November,"Opioids (T40.0-T40.4,T40.6)",729,742,100,0.0701705143498702,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,December,"Opioids (T40.0-T40.4,T40.6)",744,759,100,0.0877500877500878,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2018,January,"Opioids (T40.0-T40.4,T40.6)",750,760,100,0.092138136329004,Underreported due to incomplete data.
WA,WA,2018,February,"Opioids (T40.0-T40.4,T40.6)",755,768,100,0.0961504219935188,Underreported due to incomplete data.
WA,WA,2018,March,"Opioids (T40.0-T40.4,T40.6)",735,749,100,0.101185826883477,Underreported due to incomplete data.
WA,WA,2018,April,"Opioids (T40.0-T40.4,T40.6)",743,761,100,0.129055069389198,Underreported due to incomplete data.
WA,WA,2018,May,"Opioids (T40.0-T40.4,T40.6)",726,755,100,0.217595131530065,Underreported due to incomplete data.
WA,WA,2018,June,"Opioids (T40.0-T40.4,T40.6)",710,761,100,0.351945378077322,Underreported due to incomplete data.
WA,WA,2015,January,Percent with drugs specified,96.1847389558233,,100,0.00762093470764189,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,February,Percent with drugs specified,95.8,,100,0.00950733015154684,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,March,Percent with drugs specified,95.5795677799607,,100,0.0075685903500473,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,April,Percent with drugs specified,95.4768928220256,,100,0.00754517674576527,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,May,Percent with drugs specified,94.8039215686274,,100,0.00749105755004963,Numbers may differ from published reports using final data. See Technical Notes.
